id_str,from_user,text,created_at,time,geo_coordinates,user_lang,in_reply_to_user_id_str,in_reply_to_screen_name,from_user_id_str,in_reply_to_status_id_str,source,profile_image_url,user_followers_count,user_friends_count,user_location,status_url,entities_str
8.41E+17,realDonaldTrump,"ObamaCare is imploding. It is a disaster and 2017 will be the worst year yet, by far! Republicans will come together and save the day.",Mon Mar 13 13:11:17 +0000 2017,13/03/2017 13:11:17,,en,25073877,realDonaldTrump,2.51E+07,8.41271E+17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,26421180,41,"Washington, DC",http://twitter.com/realDonaldTrump/statuses/841275470796738560,"{""hashtags"":[],""symbols"":[],""user_mentions"":[],""urls"":[]}"
8.41E+17,realDonaldTrump,"It is amazing how rude much of the media is to my very hard working representatives. Be nice, you will do much better!",Mon Mar 13 12:52:29 +0000 2017,13/03/2017 12:52:29,,en,,,2.51E+07,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,26421180,41,"Washington, DC",http://twitter.com/realDonaldTrump/statuses/841270741060464648,"{""hashtags"":[],""symbols"":[],""user_mentions"":[],""urls"":[]}"
8.41E+17,realDonaldTrump,"It is amazing how rude much of the media is to my very hard working representatives. Be nice, you will do much better!",Mon Mar 13 12:52:29 +0000 2017,13/03/2017 12:52:29,,en,,,2.51E+07,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,26421180,41,"Washington, DC",http://twitter.com/realDonaldTrump/statuses/841270741060464648,"{""hashtags"":[],""symbols"":[],""user_mentions"":[],""urls"":[]}"
8.41E+17,realDonaldTrump,"RT @AmericaFirstPol: .@POTUS Trump led a historic journey to the White House. 50 days in, that historic journey continues. Take a look ?? ht…",Sun Mar 12 12:36:59 +0000 2017,12/3/2017 12:36,,en,,,2.51E+07,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,26377762,43,"Washington, DC",http://twitter.com/realDonaldTrump/statuses/840904454836781056,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""AmericaFirstPol"",""name"":""AmericaFirstPolicies"",""id"":826155076280545300,""id_str"":""826155076280545280"",""indices"":[3,19]},{""screen_name"":""POTUS"",""name"":""President Trump"",""id"":822215679726100500,""id_str"":""822215679726100480"",""indices"":[22,28]}],""urls"":[]}"
8.41E+17,realDonaldTrump,We are making great progress with healthcare. ObamaCare is imploding and will only get worse. Republicans coming together to get job done!,Sat Mar 11 14:39:07 +0000 2017,11/3/2017 14:39,,en,,,2.51E+07,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,26336096,43,"Washington, DC",http://twitter.com/realDonaldTrump/statuses/840572799202783233,"{""hashtags"":[],""symbols"":[],""user_mentions"":[],""urls"":[]}"
8.40E+17,realDonaldTrump,"Weekly Address - 11:00 A.M. at the @WhiteHouse! #MAGA????
??https://t.co/YSaPJnSX2i https://t.co/Gb8iTGzb6j",Fri Mar 10 15:40:53 +0000 2017,10/3/2017 15:40,,en,,,2.51E+07,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,26290893,43,"Washington, DC",http://twitter.com/realDonaldTrump/statuses/840225958854561792,"{""hashtags"":[{""text"":""MAGA"",""indices"":[48,53]}],""symbols"":[],""user_mentions"":[{""screen_name"":""WhiteHouse"",""name"":""The White House"",""id"":822215673812119600,""id_str"":""822215673812119553"",""indices"":[35,46]}],""urls"":[{""url"":""https://t.co/YSaPJnSX2i"",""expanded_url"":""http://45.wh.gov/hcdvxr"",""display_url"":""45.wh.gov/hcdvxr"",""indices"":[58,81]}],""media"":[{""id"":840225520688095200,""id_str"":""840225520688095232"",""indices"":[82,105],""media_url"":""http://pbs.twimg.com/ext_tw_video_thumb/840225520688095232/pu/img/sYKp9sAkSO3_OQrE.jpg"",""media_url_https"":""https://pbs.twimg.com/ext_tw_video_thumb/840225520688095232/pu/img/sYKp9sAkSO3_OQrE.jpg"",""url"":""https://t.co/Gb8iTGzb6j"",""display_url"":""pic.twitter.com/Gb8iTGzb6j"",""expanded_url"":""https://twitter.com/realDonaldTrump/status/840225958854561792/video/1"",""type"":""photo"",""sizes"":{""small"":{""w"":340,""h"":191,""resize"":""fit""},""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""medium"":{""w"":600,""h"":338,""resize"":""fit""},""large"":{""w"":1024,""h"":576,""resize"":""fit""}}}]}"
8.40E+17,realDonaldTrump,"RT @DRUDGE_REPORT: GREAT AGAIN:  +235,000 https://t.co/GkockGNdtC",Fri Mar 10 13:45:02 +0000 2017,10/3/2017 13:45,,en,,,2.51E+07,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,26286261,43,"Washington, DC",http://twitter.com/realDonaldTrump/statuses/840196801009451009,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""DRUDGE_REPORT"",""name"":""DRUDGE REPORT"",""id"":14669951,""id_str"":""14669951"",""indices"":[3,17]}],""urls"":[{""url"":""https://t.co/GkockGNdtC"",""expanded_url"":""http://bloom.bg/2mqYtUJ"",""display_url"":""bloom.bg/2mqYtUJ"",""indices"":[42,65]}]}"
8.40E+17,realDonaldTrump,"RT @foxandfriends: ""Never give up....that's the worst thing you could do. There's always a chance."" -Kyle Coddington's message to those als…",Fri Mar 10 13:32:05 +0000 2017,10/3/2017 13:32,,en,,,2.51E+07,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,26286261,43,"Washington, DC",http://twitter.com/realDonaldTrump/statuses/840193545046773760,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""foxandfriends"",""name"":""FOX & friends"",""id"":15513604,""id_str"":""15513604"",""indices"":[3,17]}],""urls"":[]}"
8.40E+17,realDonaldTrump,"RT @foxandfriends: ""Never give up....that's the worst thing you could do. There's always a chance."" -Kyle Coddington's message to those als…",Fri Mar 10 13:32:05 +0000 2017,10/3/2017 13:32,,en,,,2.51E+07,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,26286261,43,"Washington, DC",http://twitter.com/realDonaldTrump/statuses/840193545046773760,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""foxandfriends"",""name"":""FOX & friends"",""id"":15513604,""id_str"":""15513604"",""indices"":[3,17]}],""urls"":[]}"
8.40E+17,realDonaldTrump,Honored to meet this years @SenateYouth delegates w/ @VP Pence in the East Room of the @WhiteHouse. Congratulations… https://t.co/oQIx7LybCV,Thu Mar 09 23:11:27 +0000 2017,9/3/2017 23:11,,en,,,2.51E+07,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,26258709,43,"Washington, DC",http://twitter.com/realDonaldTrump/statuses/839976956703748096,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""SenateYouth"",""name"":""Senate Youth"",""id"":1418226576,""id_str"":""1418226576"",""indices"":[27,39]},{""screen_name"":""VP"",""name"":""Vice President Pence"",""id"":818910970567344100,""id_str"":""818910970567344128"",""indices"":[53,56]},{""screen_name"":""WhiteHouse"",""name"":""The White House"",""id"":822215673812119600,""id_str"":""822215673812119553"",""indices"":[87,98]}],""urls"":[{""url"":""https://t.co/oQIx7LybCV"",""expanded_url"":""https://twitter.com/i/web/status/839976956703748096"",""display_url"":""twitter.com/i/web/status/8…"",""indices"":[117,140]}]}"
8.40E+17,realDonaldTrump,U.S. Consumer Comfort Just Reached Its Highest Level in a Decade' ??https://t.co/S8nZgmeMMV https://t.co/xC0piRa6eP,Thu Mar 09 22:36:27 +0000 2017,9/3/2017 22:36,,en,,,2.51E+07,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,26258709,43,"Washington, DC",http://twitter.com/realDonaldTrump/statuses/839968149890076672,"{""hashtags"":[],""symbols"":[],""user_mentions"":[],""urls"":[{""url"":""https://t.co/S8nZgmeMMV"",""expanded_url"":""https://www.bloomberg.com/amp/news/articles/2017-03-09/u-s-consumer-comfort-reaches-decade-high-on-economic-optimism"",""display_url"":""bloomberg.com/amp/news/artic…"",""indices"":[69,92]}],""media"":[{""id"":839968130189312000,""id_str"":""839968130189312000"",""indices"":[93,116],""media_url"":""http://pbs.twimg.com/media/C6gqkGaVQAAerOb.jpg"",""media_url_https"":""https://pbs.twimg.com/media/C6gqkGaVQAAerOb.jpg"",""url"":""https://t.co/xC0piRa6eP"",""display_url"":""pic.twitter.com/xC0piRa6eP"",""expanded_url"":""https://twitter.com/realDonaldTrump/status/839968149890076672/photo/1"",""type"":""photo"",""sizes"":{""large"":{""w"":680,""h"":382,""resize"":""fit""},""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""small"":{""w"":680,""h"":382,""resize"":""fit""},""medium"":{""w"":680,""h"":382,""resize"":""fit""}}}]}"
8.40E+17,realDonaldTrump,U.S. Consumer Comfort Just Reached Its Highest Level in a Decade' ??https://t.co/S8nZgmeMMV https://t.co/xC0piRa6eP,Thu Mar 09 22:36:27 +0000 2017,9/3/2017 22:36,,en,,,2.51E+07,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,26258713,43,"Washington, DC",http://twitter.com/realDonaldTrump/statuses/839968149890076672,"{""hashtags"":[],""symbols"":[],""user_mentions"":[],""urls"":[{""url"":""https://t.co/S8nZgmeMMV"",""expanded_url"":""https://www.bloomberg.com/amp/news/articles/2017-03-09/u-s-consumer-comfort-reaches-decade-high-on-economic-optimism"",""display_url"":""bloomberg.com/amp/news/artic…"",""indices"":[69,92]}],""media"":[{""id"":839968130189312000,""id_str"":""839968130189312000"",""indices"":[93,116],""media_url"":""http://pbs.twimg.com/media/C6gqkGaVQAAerOb.jpg"",""media_url_https"":""https://pbs.twimg.com/media/C6gqkGaVQAAerOb.jpg"",""url"":""https://t.co/xC0piRa6eP"",""display_url"":""pic.twitter.com/xC0piRa6eP"",""expanded_url"":""https://twitter.com/realDonaldTrump/status/839968149890076672/photo/1"",""type"":""photo"",""sizes"":{""large"":{""w"":680,""h"":382,""resize"":""fit""},""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""small"":{""w"":680,""h"":382,""resize"":""fit""},""medium"":{""w"":680,""h"":382,""resize"":""fit""}}}]}"
8.40E+17,realDonaldTrump,"Despite what you hear in the press, healthcare is coming along great. We are talking to many groups and it will end in a beautiful picture!",Thu Mar 09 17:01:17 +0000 2017,9/3/2017 17:01,,en,,,2.51E+07,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,26246471,43,"Washington, DC",http://twitter.com/realDonaldTrump/statuses/839883804315684864,"{""hashtags"":[],""symbols"":[],""user_mentions"":[],""urls"":[]}"
8.40E+17,realDonaldTrump,RT @foxnation: .@realDonaldTrump's First Full Month in Office Sees Biggest Jobs Gain 'In Years': Report: https://t.co/rx4bgI1MWK,Thu Mar 09 13:13:54 +0000 2017,9/3/2017 13:13,,en,,,2.51E+07,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,26229845,43,"Washington, DC",http://twitter.com/realDonaldTrump/statuses/839826581354921984,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""foxnation"",""name"":""Fox Nation"",""id"":37764422,""id_str"":""37764422"",""indices"":[3,13]},{""screen_name"":""realDonaldTrump"",""name"":""Donald J. Trump"",""id"":25073877,""id_str"":""25073877"",""indices"":[16,32]}],""urls"":[{""url"":""https://t.co/rx4bgI1MWK"",""expanded_url"":""http://bit.ly/2n8cy9k"",""display_url"":""bit.ly/2n8cy9k"",""indices"":[105,128]}]}"
8.40E+17,realDonaldTrump,"Great news. We are only just beginning. Together, we are going to #MAGA! https://t.co/BSp685Q9Qf https://t.co/K7yeBZsf6r",Wed Mar 08 23:54:16 +0000 2017,8/3/2017 23:54,,en,,,2.51E+07,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,26205400,43,"Washington, DC",http://twitter.com/realDonaldTrump/statuses/839625347524096000,"{""hashtags"":[{""text"":""MAGA"",""indices"":[66,71]}],""symbols"":[],""user_mentions"":[],""urls"":[{""url"":""https://t.co/BSp685Q9Qf"",""expanded_url"":""https://instagram.com/p/BRZROKmg-st/"",""display_url"":""instagram.com/p/BRZROKmg-st/"",""indices"":[73,96]}],""media"":[{""id"":839625331954827300,""id_str"":""839625331954827264"",""indices"":[97,120],""media_url"":""http://pbs.twimg.com/media/C6byyneWQAAviBw.jpg"",""media_url_https"":""https://pbs.twimg.com/media/C6byyneWQAAviBw.jpg"",""url"":""https://t.co/K7yeBZsf6r"",""display_url"":""pic.twitter.com/K7yeBZsf6r"",""expanded_url"":""https://twitter.com/realDonaldTrump/status/839625347524096000/photo/1"",""type"":""photo"",""sizes"":{""small"":{""w"":680,""h"":383,""resize"":""fit""},""medium"":{""w"":1200,""h"":675,""resize"":""fit""},""large"":{""w"":1280,""h"":720,""resize"":""fit""},""thumb"":{""w"":150,""h"":150,""resize"":""crop""}}}]}"
8.40E+17,realDonaldTrump,Met with @RepCummings today at the @WhiteHouse. Great discussion!,Wed Mar 08 23:50:25 +0000 2017,8/3/2017 23:50,,en,,,2.51E+07,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,26205400,43,"Washington, DC",http://twitter.com/realDonaldTrump/statuses/839624377826230272,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""RepCummings"",""name"":""Elijah E. Cummings"",""id"":787373558,""id_str"":""787373558"",""indices"":[9,21]},{""screen_name"":""WhiteHouse"",""name"":""The White House"",""id"":822215673812119600,""id_str"":""822215673812119553"",""indices"":[35,46]}],""urls"":[]}"
8.40E+17,realDonaldTrump,Met with @RepCummings today at the @WhiteHouse. Great discussion!,Wed Mar 08 23:50:25 +0000 2017,8/3/2017 23:50,,en,,,2.51E+07,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,26205400,43,"Washington, DC",http://twitter.com/realDonaldTrump/statuses/839624377826230272,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""RepCummings"",""name"":""Elijah E. Cummings"",""id"":787373558,""id_str"":""787373558"",""indices"":[9,21]},{""screen_name"":""WhiteHouse"",""name"":""The White House"",""id"":822215673812119600,""id_str"":""822215673812119553"",""indices"":[35,46]}],""urls"":[]}"
8.39E+17,realDonaldTrump,LinkedIn Workforce Report: January and February were the strongest consecutive months for hiring since August and September 2015,Wed Mar 08 12:11:25 +0000 2017,8/3/2017 12:11,,en,,,2.51E+07,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,26178694,43,"Washington, DC",http://twitter.com/realDonaldTrump/statuses/839448469374894080,"{""hashtags"":[],""symbols"":[],""user_mentions"":[],""urls"":[]}"
8.39E+17,realDonaldTrump,"On International Women's Day, join me in honoring the critical role of women here in America &amp; around the world.",Wed Mar 08 11:13:44 +0000 2017,8/3/2017 11:13,,en,,,2.51E+07,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,26177075,43,"Washington, DC",http://twitter.com/realDonaldTrump/statuses/839433951957696513,"{""hashtags"":[],""symbols"":[],""user_mentions"":[],""urls"":[]}"
8.39E+17,realDonaldTrump,I have tremendous respect for women and the many roles they serve that are vital to the fabric of our society and our economy.,Wed Mar 08 11:12:39 +0000 2017,8/3/2017 11:12,,en,,,2.51E+07,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,26177075,43,"Washington, DC",http://twitter.com/realDonaldTrump/statuses/839433678275153921,"{""hashtags"":[],""symbols"":[],""user_mentions"":[],""urls"":[]}"
8.39E+17,realDonaldTrump,I have tremendous respect for women and the many roles they serve that are vital to the fabric of our society and our economy.,Wed Mar 08 11:12:39 +0000 2017,8/3/2017 11:12,,en,,,2.51E+07,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,26177075,43,"Washington, DC",http://twitter.com/realDonaldTrump/statuses/839433678275153921,"{""hashtags"":[],""symbols"":[],""user_mentions"":[],""urls"":[]}"
8.39E+17,realDonaldTrump,I feel sure that my friend @RandPaul will come along with the new and great health care program because he knows Obamacare is a disaster!,Wed Mar 08 00:14:30 +0000 2017,8/3/2017 0:14,,en,,,2.51E+07,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,26154605,43,"Washington, DC",http://twitter.com/realDonaldTrump/statuses/839268048313929729,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""RandPaul"",""name"":""Senator Rand Paul"",""id"":216881337,""id_str"":""216881337"",""indices"":[27,36]}],""urls"":[]}"
8.39E+17,realDonaldTrump,"Don't let the FAKE NEWS tell you that there is big infighting in the Trump Admin. We are getting along great, and getting major things done!",Tue Mar 07 14:14:03 +0000 2017,7/3/2017 14:14,,en,,,2.51E+07,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,26129728,43,"Washington, DC",http://twitter.com/realDonaldTrump/statuses/839116941956640768,"{""hashtags"":[],""symbols"":[],""user_mentions"":[],""urls"":[]}"
8.39E+17,realDonaldTrump,I am working on a new system where there will be competition in the Drug Industry. Pricing for the American people will come way down!,Tue Mar 07 13:46:28 +0000 2017,7/3/2017 13:46,,en,,,2.51E+07,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,26129728,43,"Washington, DC",http://twitter.com/realDonaldTrump/statuses/839110000870109184,"{""hashtags"":[],""symbols"":[],""user_mentions"":[],""urls"":[]}"
8.39E+17,realDonaldTrump,"Don't worry, getting rid of state lines, which will promote competition, will be in phase 2 &amp; 3 of healthcare rollout. @foxandfriends",Tue Mar 07 13:41:58 +0000 2017,7/3/2017 13:41,,en,,,2.51E+07,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,26129728,43,"Washington, DC",http://twitter.com/realDonaldTrump/statuses/839108868584124417,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""foxandfriends"",""name"":""FOX & friends"",""id"":15513604,""id_str"":""15513604"",""indices"":[123,137]}],""urls"":[]}"
8.39E+17,realDonaldTrump,"Don't worry, getting rid of state lines, which will promote competition, will be in phase 2 &amp; 3 of healthcare rollout. @foxandfriends",Tue Mar 07 13:41:58 +0000 2017,7/3/2017 13:41,,en,,,2.51E+07,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,26129732,43,"Washington, DC",http://twitter.com/realDonaldTrump/statuses/839108868584124417,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""foxandfriends"",""name"":""FOX & friends"",""id"":15513604,""id_str"":""15513604"",""indices"":[123,137]}],""urls"":[]}"
8.39E+17,realDonaldTrump,"For eight years Russia ""ran over"" President Obama, got stronger and stronger, picked-off Crimea and added missiles. Weak! @foxandfriends",Tue Mar 07 13:13:20 +0000 2017,7/3/2017 13:13,,en,,,2.51E+07,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,26127658,43,"Washington, DC",http://twitter.com/realDonaldTrump/statuses/839101660886614016,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""foxandfriends"",""name"":""FOX & friends"",""id"":15513604,""id_str"":""15513604"",""indices"":[122,136]}],""urls"":[]}"
8.39E+17,realDonaldTrump,Our wonderful new Healthcare Bill is now out for review and negotiation. ObamaCare is a complete and total disaster - is imploding fast!,Tue Mar 07 12:13:59 +0000 2017,7/3/2017 12:13,,en,,,2.51E+07,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,26125215,43,"Washington, DC",http://twitter.com/realDonaldTrump/statuses/839086723552411648,"{""hashtags"":[],""symbols"":[],""user_mentions"":[],""urls"":[]}"
8.39E+17,realDonaldTrump,"122 vicious prisoners, released by the Obama Administration from Gitmo, have returned to the battlefield. Just another terrible decision!",Tue Mar 07 12:04:13 +0000 2017,7/3/2017 12:04,,en,,,2.51E+07,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,26125215,43,"Washington, DC",http://twitter.com/realDonaldTrump/statuses/839084268991229952,"{""hashtags"":[],""symbols"":[],""user_mentions"":[],""urls"":[]}"
8.39E+17,realDonaldTrump,"122 vicious prisoners, released by the Obama Administration from Gitmo, have returned to the battlefield. Just another terrible decision!",Tue Mar 07 12:04:13 +0000 2017,7/3/2017 12:04,,en,,,2.51E+07,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,26125215,43,"Washington, DC",http://twitter.com/realDonaldTrump/statuses/839084268991229952,"{""hashtags"":[],""symbols"":[],""user_mentions"":[],""urls"":[]}"
8.39E+17,realDonaldTrump,"Thank you to @exxonmobil for your $20 billion investment that is creating more than 45,000 manufacturing &amp; construction jobs in the USA!",Tue Mar 07 03:50:49 +0000 2017,7/3/2017 3:50,,en,,,2.51E+07,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,26111281,43,"Washington, DC",http://twitter.com/realDonaldTrump/statuses/838960097674002432,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""exxonmobil"",""name"":""ExxonMobil"",""id"":36665547,""id_str"":""36665547"",""indices"":[13,24]}],""urls"":[]}"
8.39E+17,realDonaldTrump,"Buy American &amp; hire American are the principles at the core of my agenda, which is: JOBS, JOBS, JOBS! Thank you @exxonmobil.",Tue Mar 07 03:49:54 +0000 2017,7/3/2017 3:49,,en,,,2.51E+07,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,26111281,43,"Washington, DC",http://twitter.com/realDonaldTrump/statuses/838959869772328960,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""exxonmobil"",""name"":""ExxonMobil"",""id"":36665547,""id_str"":""36665547"",""indices"":[116,127]}],""urls"":[]}"
8.39E+17,realDonaldTrump,"Buy American &amp; hire American are the principles at the core of my agenda, which is: JOBS, JOBS, JOBS! Thank you @exxonmobil.",Tue Mar 07 03:49:54 +0000 2017,7/3/2017 3:49,,en,,,2.51E+07,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,26111281,43,"Washington, DC",http://twitter.com/realDonaldTrump/statuses/838959869772328960,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""exxonmobil"",""name"":""ExxonMobil"",""id"":36665547,""id_str"":""36665547"",""indices"":[116,127]}],""urls"":[]}"
8.39E+17,realDonaldTrump,There is an incredible spirit of optimism sweeping the country right now—we're bringing back the JOBS! https://t.co/BNSLvKiEVj,Mon Mar 06 23:49:53 +0000 2017,6/3/2017 23:49,,en,,,2.51E+07,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,26101829,43,"Washington, DC",http://twitter.com/realDonaldTrump/statuses/838899465390018560,"{""hashtags"":[],""symbols"":[],""user_mentions"":[],""urls"":[],""media"":[{""id"":838899082093436900,""id_str"":""838899082093436928"",""indices"":[103,126],""media_url"":""http://pbs.twimg.com/ext_tw_video_thumb/838899082093436928/pu/img/W4NLJxstg9SHJiMC.jpg"",""media_url_https"":""https://pbs.twimg.com/ext_tw_video_thumb/838899082093436928/pu/img/W4NLJxstg9SHJiMC.jpg"",""url"":""https://t.co/BNSLvKiEVj"",""display_url"":""pic.twitter.com/BNSLvKiEVj"",""expanded_url"":""https://twitter.com/realDonaldTrump/status/838899465390018560/video/1"",""type"":""photo"",""sizes"":{""small"":{""w"":340,""h"":191,""resize"":""fit""},""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""medium"":{""w"":600,""h"":338,""resize"":""fit""},""large"":{""w"":1024,""h"":576,""resize"":""fit""}}}]}"
8.39E+17,realDonaldTrump,"45,000 construction &amp; manufacturing jobs in the U.S. Gulf Coast region. $20 billion investment. We are already winning again, America!",Mon Mar 06 21:22:15 +0000 2017,6/3/2017 21:22,,en,,,2.51E+07,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,26095059,43,"Washington, DC",http://twitter.com/realDonaldTrump/statuses/838862312685637640,"{""hashtags"":[],""symbols"":[],""user_mentions"":[],""urls"":[]}"
